ISMoiseenko,56.8519,60.6122
shelbyallene,39.3055568,-94.5752328
_AprilFlowers,41.6670439,-72.6664819
Scraptastic,31.1171194,-97.7277959
mjkpr,34.0522342,-118.2436849
DarrenRogers94,52.48142139,-1.899829111
hartwicke,34.68743,-116.78467
HarlezInCharge,3.4372222,-76.5225
alyssa_etoile,13,122
haleyybear,34.68743,-116.78467
JailsAction,40.7142691,-74.0059729
kareemah93,33.7489954,-84.3879824
ClevaSoldier,-23.79841,151.264526
TeckieGirl,32.7830556,-96.8066667
KeeganNYC,40.6814922,-73.8365236
absolutelydanny,19.07282593,72.88261414
JudyMcDonald1,40.2503398,-83.0001841
Tif2cool,33.7489954,-84.3879824
ngasuma,-6,35
curiousmexican,41.7775997,-72.6759261
screwjaw,41.850033,-87.6500523
Diary_Of_DMS,-14.60484716,-57.65625
DanielOrlando88,46.2502448,-94.2505535
106andpark,40.7142691,-74.0059729
iknowleslie,29.7632836,-95.3632715
HamishD10,39.6981676,-75.6896537
DuckKnuckles,37.77239,-122.42349
LizFrancois,40.6501038,-73.9495823
Danilo_Sant0s,28.7505408,-82.5000976
mandfjols,55.67593893,12.56552696
xeni,37.6372004,-112.7085499
ojailola,34.68743,-116.78467
KrisayGon,40.6501038,-73.9495823
Tagesspiegel,52.52436817,13.41053009
jochemfloor,52.3740272,4.889688492
rtwfelicia,39.76,-98.5
ArianaBush,38.63162273,-90.24925232
CommercialMoeny,29.4241219,-98.4936282
LouiesOfficial,25.7742658,-80.1936589
IOHNYC,40.7142691,-74.0059729
thenatalieg,40.3083174,-105.0810924
ms_msmarshas,34.0522342,-118.2436849
peters_sergej,51.5,10.5
IAMJBSTYLEZ,40.7142691,-74.0059729
SamBamGotDamn,7.188100871,21.09375
Moonbattery1,33.4483771,-112.0740373
jcasap,33.4483771,-112.0740373
josemasan,40.41650209,-3.70256424
SeattleLightBL,-14.60484716,-57.65625
DamienNeva,40.6501038,-73.9495823
JDNero,-14.60484716,-57.65625
theirishdiet,43.70011379,-79.41630419
DeafScribe,38.8951118,-77.0363658
DivineS1NN3R,38.63162273,-90.24925232
elonjames,39.952335,-75.163789
AntonioLinoleum,40,-4
pjcadams,46.2502448,-94.2505535
scifihifives,42.8864468,-78.8783689
ChikwatiTaku,40.1483768,-89.3648183
Ant08_12,39.000388,-76.749969
jomarlov,-10,-55
OnAShow,40.7142691,-74.0059729
NigaNew,60,100
_monicagreen,40.7142691,-74.0059729
B_Schmidt,30.639558,71.465575
MonsterMarcia,29.7632836,-95.3632715
Rshukry,-1.2833333,36.8166667
DapperDalfred,30.2240897,-92.0198427
Vachangamire,45.5607986,-94.1624895
logweslll,33.425125,-94.0476882
Starksego,41.850033,-87.6500523
ZoeMichelle10,30.0474332,-99.1403189
SFGate,37.7749295,-122.4194155
jackengelson,17.64299961,-63.22649002
Chris_G_Mofo,44.9444101,-93.0932742
CVthatsME,14.9647222,36.8966667
donnabrazile,-14.60484716,-57.65625
ShenaeCurry,40.6501038,-73.9495823
mariafeeney_,55.86514972,-4.257631302
PetrominahsPet,39.12711,-84.51439
Garifuna1797,-14.60484716,-57.65625
drmyla,33.7489954,-84.3879824
MarcSosnick,32.9252,-96.842
Mpheps_,-26.20226995,28.04363251
ImranGarda,41.01384296,28.94966125
riggsyinthahous,34.0522342,-118.2436849
Snappleyard,40.7142691,-74.0059729
Aevalillith,45.5088375,-73.587809
ComplexPop,34.2330593,-118.253409
markreist,43.70011379,-79.41630419
cnnbrk,41.7775997,-72.6759261
mosully,38.4087993,-121.3716178
noainny,40.7142691,-74.0059729
RANDOMISMYLIF3,35.2270869,-80.8431268
THE_REAL_DGR,-14.60484716,-57.65625
Lizz_B,54.22209142,-4.690990448
RicardoRuss25,38.8951118,-77.0363658
Merlyn43,32.6781085,-117.0991967
haleeymichelle,39.9611755,-82.9987942
mrjoeyvincent,44.9799654,-93.2638361
abolishme,6.4,-162.398
AshanaBigard,29.9546482,-90.075072
Cia_XO,51.50852878,-0.125741959
AndrewWPeters,-33.925839,18.423218
BET,40.7142691,-74.0059729
bmoreconnected,39.2903848,-76.6121893
L1LTROUBLEMAKER,-28.3686783,122.5368181
1RealRawRecords,40.7967667,-74.4815438
AbbyMartin,-16.5,-68.15
deray,45.0588538,-94.9891737
sleepwalker40,49.6116667,6.13
kevo408,9.9333333,-84.0833333
BosUSPR,42.3339865,-71.1047742
MatthewKeysLive,38.5815719,-121.4943996
92_antonio,19.249972,-103.727137
npdrifter,50.5666993,-106.9839691
Jamizzle008,42.331427,-83.0457538
cwizumi,-14.60484716,-57.65625
Symoffman,55.0833333,-3.8333333
NubianFelinity,33.4483771,-112.0740373
DariaMazey,40.7142691,-74.0059729
RealFrankOsean,49.6116667,6.13
FleurDBrie,28.7505408,-82.5000976
DydyginOleg,53.200065,50.150002
win021,37.3688301,-122.0363496
FrancisJeffrey7,40.0527837,-123.0267417
RamyWahd,30.06263142,31.24966621
dhades25,-14.60484716,-57.65625
mildmojo,38.20041778,-84.87762451
renuGl,5.55602,-0.1969
Sizwelancelot,-29,24
FloridaCityZoe,25.7742658,-80.1936589
LKmpf,43.2081366,-71.5375718
byronpitts,40.7142691,-74.0059729
tariqnasheed,34.0522342,-118.2436849
JordFro,52.48142139,-1.899829111
STVNSTRM,34.0522342,-118.2436849
DanielKeevy,41.25626,-95.94043
TierraDelOeste,39.613321,-105.0166498
Cam_mat,50.85044506,4.348783493
kassbomb,45.5234515,-122.6762071
devin_vargas,38.8338816,-104.8213634
DylanDemanski,40.4406248,-79.9958864
NYPDCommAffairs,40.7142691,-74.0059729
my2cnz,32.71571,-117.16472
lex_emercom,51.1666667,37.4166667
SafeensS,37.7749295,-122.4194155
ericaasimonee,40.7142691,-74.0059729
csuwildcat,37.226611,-121.9746797
SaraThePsychic,46.2502448,-94.2505535
tomfnord,-41.369999,146.270004
wise_diva,34.9875902,-83.3332103
Naancyxo,-25,135
ISMoiseenko,56.8519,60.6122
YossiGestetner,40.7142691,-74.0059729
darrylgoodgrip,36.1658899,-86.7844432
Scraptastic,31.1171194,-97.7277959
arodjazz,42.2964859,-71.2925571
Pallaweee,34.0289259,-84.198579
TreyYingst,31.5,34.75
DJPerico,40.84985217,-73.86640549
HarlezInCharge,3.4372222,-76.5225
GuyHorton,34.0522342,-118.2436849
sethretweet,42.3584308,-71.0597732
coreyweeks101,-24.46680355,114.3368492
HunterStoneLynn,37.0842271,-94.513281
shamshparappa,12.571945,75.274596
Muzzakh,44.0001313,-120.5013876
haleyybear,34.68743,-116.78467
johavans,40.6501038,-73.9495823
JailsAction,40.7142691,-74.0059729
AmyDuffuor,40.6501038,-73.9495823
BustaRhymes,38.8942785,-77.0477549
KeeganNYC,40.6814922,-73.8365236
SteveRustad1,47.9252568,-97.0328547
JudyMcDonald1,40.2503398,-83.0001841
dollycent,34.68743,-116.78467
INNERTIAPROJECT,40.7142691,-74.0059729
EST_Laced_Up,-3.7629,29.6923
ngasuma,-6,35
moetant36,52.52436817,13.41053009
Pol_Sec_Analyst,-33.925839,18.423218
xeni,37.6372004,-112.7085499
ojailola,34.68743,-116.78467
circlesoffire,40.6501038,-73.9495823
IvanPer4,40.7142691,-74.0059729
jochemfloor,52.3740272,4.889688492
rtwfelicia,39.76,-98.5
mejarc,37.8043722,-122.2708026
ArianaBush,38.63162273,-90.24925232
CommercialMoeny,29.4241219,-98.4936282
khstar126,29.7632836,-95.3632715
clear_plums,40.6501038,-73.9495823
fashionopinions,37.566,126.9784
CaraQuici,33.9908445,-118.4600787
ayobobun,48.86408,2.29713
jrallison,17.98837,-16.0294
ShareefJackson,43.0389025,-87.9064736
thenatalieg,40.3083174,-105.0810924
ms_msmarshas,34.0522342,-118.2436849
msalazar408,24.224243,-76.479288
