c_lane,28.5383355,-81.3792365
plumcomm,40.8167651,-73.0662203
chele_belly,35.2622146,-92.7013154
LiberallyJan,35.0844909,-106.6511367
teamvicbo,44.2502852,-85.500333
Jamie_Mcneill,54.57622929,-1.234832976
michaelshroyer,37.2295733,-80.4139393
football2k9,44.96604,-123.00581
thejeffbyrnes,42.3875968,-71.0994968
DukatNaranek,45.5003249,-69.2497714
Noah287,39.2403841,-76.8394184
SableViews,44.3130336,-89.1531703
DLoesch,29.7632836,-95.3632715
barecheva,45.32163131,8.419889146
bholliday,51.50852878,-0.125741959
majuuszka,51.50852878,-0.125741959
Shaneee_tweets,33.7489954,-84.3879824
emmbee1002,40.2503398,-83.0001841
layla07122,29.7632836,-95.3632715
ciaranym,37.8043722,-122.2708026
mairalg,40.6501038,-73.9495823
PatrickECooley,49.26636799,-122.7693187
ohhhmycaitlin,-22.8,47.8166667
country_cuttie,31.0560132,-97.464453
TonyMichael,32.7830556,-96.8066667
MariahhBA,46.82784,7.859875
LeftLeaningCock,34.0007104,-81.0348144
tullyframe,44.0001313,-120.5013876
SP19hockey,40.7142691,-74.0059729
gucci2x1323,53.9314,46.6599
docsknifeworks,42.6713719,-92.3374045
JosueMartinez24,13.8333333,-88.9166667
MightyManGMan,27.9755759,-82.5328739
Latheman1791,35.0073697,-80.9450759
ConPeras,20.666823,-103.391824
DiscoStu_,40.7906538,-73.2017811
JoyceTaylorKING,47.6062095,-122.3320708
KyraTrenae,51.50852878,-0.125741959
OpinionatedDem,48.482715,135.083793
Guruchat,47.56494407,-52.70931244
KhapijaWegster,22.27832,114.17469
matermea,40.7142691,-74.0059729
RapUp,34.0522342,-118.2436849
Flo_rinse,-14.60484716,-57.65625
DarkCyde_Zae,18.3482891,-64.9834807
dametzger,41.850033,-87.6500523
homegypsy,35.0844909,-106.6511367
omarlopez1,34.2783352,-119.2931676
CharlesBivona,40.7281575,-74.0776417
sarah_shin_,51.50852878,-0.125741959
GlobeIdeas,42.3584308,-71.0597732
mrramackay,57.14368509,-2.098139766
alyssau,47.2528769,-122.4442906
Neelnabh,19.07282593,72.88261414
3anzehWalo6aret,35,38
tripleDDD2,35.7503468,-86.250271
caressak1,32.7830556,-96.8066667
JpTrouillot,38.2769386,-107.0958841
Deanna_MG,33.7212179,-85.1455036
Kristen_Abell,39.0997266,-94.5785667
katz,40.7142691,-74.0059729
rozbowie1971,25.32416653,-99.66796875
paullyvenne,39.76,-98.5
ruha9,40.3487181,-74.6590472
1wisechick,-14.60484716,-57.65625
LarryEverest,37.77239,-122.42349
Temi_talks,51.5186,-0.0813
gbennett81,-31.413496,-64.181052
BHS_Booster,36.3728538,-94.2088172
bebe7777,10,8
lxsli,51.45523342,-2.596648401
UnknownActivist,54.75844424,-2.695311606
joshjablonski15,41.25626,-95.94043
oregel28,18.9261,-99.23075
barbelhunters,41.4989861,-72.900658
tmani609,41.7775997,-72.6759261
Stever0020,41.2914244,-87.4205903
ide_cyan,45.5088375,-73.587809
RevelationWreck,38.2542376,-85.759407
elspethlamorte,-33.86784996,151.2073231
abmurken,49.232776,28.480968
grace_land,41.1595399,-73.764855
Taniaaaaa,40.6814922,-73.8365236
kriskebob,41.6670439,-72.6664819
Daredevil191,-37.81399656,144.9633229
Im_Angel_Bitch,40.0003166,-86.2502707
martamccasland,45.5234515,-122.6762071
humanrightslaw,51.50852878,-0.125741959
toddering,39.9527634,-105.1685977
Maxamegalon2000,43.0389025,-87.9064736
firemanjohn628,36.7189846,-82.795995
RuggedSavior,40.7281575,-74.0776417
beejoeshay,52,-160.8333333
deborah_speegs,49.88439862,-97.14704472
EliasBarbouch,48.85341,2.3488
chrismckee,53.45,-2.2333333
AB_Syed,38.6272733,-90.1978889
sassycnut,34.1486178,-118.3964686
jordanxmal,-3.801,29.5229
MiaPatty88,39.0483336,-95.6780371
Candace_Dx,45.41116508,-75.69811821
_DeadFred,34.5003037,-111.5009764
JonathanAcacia,28.5580546,-81.8511889
joshuaandy17,40.4406248,-79.9958864
redhunky,56.136547,40.396576
doublez187,41.4994954,-81.6954088
CodNirvana,44.2502852,-85.500333
ginnymdalton,36.1658899,-86.7844432
